Datum,Bundesland,"Anzahl_Meldebereiche_Erwachsene","Aktuelle_COVID_Faelle_Erwachsene_ITS","Belegte_Intensivbetten_Erwachsene","Freie_Intensivbetten_Erwachsene","7_Tage_Notfallreserve_Erwachsene","Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe"
"2020-06-04T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,6,610,522,0,470,0,31,1,0,1
"2020-06-04T12:15:00+02:00",BAYERN,206,135,2986,1461,0,1029,0,133,15,21,37
"2020-06-04T12:15:00+02:00",NORDRHEIN_WESTFALEN,322,111,4559,2010,0,1468,0,252,26,20,24
"2020-06-04T12:15:00+02:00",SACHSEN,77,33,1159,524,0,371,0,63,4,2,8
"2020-06-04T12:15:00+02:00",BREMEN,12,7,146,90,0,67,0,6,3,2,1
"2020-06-04T12:15:00+02:00",HAMBURG,24,19,534,327,0,253,0,19,1,1,3
"2020-06-04T12:15:00+02:00",NIEDERSACHSEN,123,40,1610,1043,0,743,0,97,5,10,11
"2020-06-04T12:15:00+02:00",SACHSEN_ANHALT,43,8,693,378,0,284,0,33,2,5,3
"2020-06-04T12:15:00+02:00",BERLIN,54,64,1031,292,0,229,0,45,1,2,6
"2020-06-04T12:15:00+02:00",RHEINLAND_PFALZ,77,11,723,555,0,379,0,60,6,6,5
"2020-06-04T12:15:00+02:00",BRANDENBURG,51,7,611,480,0,331,0,40,4,3,4
"2020-06-04T12:15:00+02:00",SAARLAND,18,8,388,241,0,142,0,13,2,0,3
"2020-06-04T12:15:00+02:00",THUERINGEN,37,15,620,360,0,211,0,31,0,1,5
"2020-06-04T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,623,229,0,157,0,21,4,1,8
"2020-06-04T12:15:00+02:00",DEUTSCHLAND,1341,595,20109,10550,0,7652,0,1010,93,88,150
"2020-06-05T12:15:00+02:00",HESSEN,100,44,1727,676,0,491,0,73,8,4,15
"2020-06-05T12:15:00+02:00",BADEN_WUERTTEMBERG,130,92,2131,1345,0,1017,0,94,10,8,18
"2020-06-05T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,5,622,515,0,462,0,31,1,0,1
"2020-06-05T12:15:00+02:00",BAYERN,204,124,2976,1461,0,1049,0,129,19,22,34
"2020-06-05T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,103,4600,1973,0,1433,0,248,25,24,28
"2020-06-05T12:15:00+02:00",SACHSEN,77,33,1182,504,0,356,0,64,4,2,7
"2020-06-05T12:15:00+02:00",BREMEN,11,6,114,85,0,67,0,5,3,2,1
"2020-06-05T12:15:00+02:00",HAMBURG,24,19,527,331,0,253,0,19,1,1,3
"2020-06-05T12:15:00+02:00",NIEDERSACHSEN,123,39,1580,1066,0,734,0,96,4,11,12
"2020-06-05T12:15:00+02:00",SACHSEN_ANHALT,43,9,719,361,0,276,0,33,2,5,3
"2020-06-05T12:15:00+02:00",RHEINLAND_PFALZ,77,12,719,562,0,382,0,57,8,5,7
"2020-06-05T12:15:00+02:00",BERLIN,53,65,1007,302,0,240,0,42,2,2,7
"2020-06-05T12:15:00+02:00",BRANDENBURG,51,9,610,478,0,331,0,38,5,3,5
"2020-06-05T12:15:00+02:00",SAARLAND,18,7,399,230,0,143,0,13,2,0,3
"2020-06-05T12:15:00+02:00",THUERINGEN,37,15,635,347,0,213,0,30,0,2,5
"2020-06-05T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,640,219,0,155,0,24,4,1,5
"2020-06-05T12:15:00+02:00",DEUTSCHLAND,1340,584,20188,10455,0,7602,0,996,98,92,154
"2020-06-06T12:15:00+02:00",HESSEN,100,45,1696,690,0,493,0,72,8,3,17
"2020-06-06T12:15:00+02:00",BADEN_WUERTTEMBERG,130,87,2109,1371,0,1018,0,92,10,9,19
"2020-06-06T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,4,594,528,0,471,0,30,1,0,2
"2020-06-06T12:15:00+02:00",BAYERN,205,112,2964,1478,0,1031,0,132,15,22,36
"2020-06-06T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,104,4598,2004,0,1447,0,248,28,17,32
"2020-06-06T12:15:00+02:00",SACHSEN,77,30,1144,534,0,373,0,65,5,2,5
"2020-06-06T12:15:00+02:00",BREMEN,11,7,104,95,0,68,0,5,3,2,1
"2020-06-06T12:15:00+02:00",HAMBURG,24,19,527,332,0,255,0,18,2,1,3
"2020-06-06T12:15:00+02:00",NIEDERSACHSEN,123,43,1588,1056,0,732,0,96,5,10,12
"2020-06-06T12:15:00+02:00",SACHSEN_ANHALT,43,8,682,382,0,293,0,33,1,6,3
"2020-06-06T12:15:00+02:00",RHEINLAND_PFALZ,77,13,704,588,0,398,0,61,8,3,5
"2020-06-06T12:15:00+02:00",BERLIN,53,58,1007,298,0,235,0,42,2,2,7
"2020-06-06T12:15:00+02:00",BRANDENBURG,51,7,589,494,0,349,0,38,6,2,5
"2020-06-06T12:15:00+02:00",SAARLAND,18,8,376,253,0,158,0,13,2,0,3
"2020-06-06T12:15:00+02:00",THUERINGEN,37,15,623,358,0,214,0,31,0,1,5
"2020-06-06T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,1,608,240,0,164,0,24,4,1,5
"2020-06-06T12:15:00+02:00",DEUTSCHLAND,1341,561,19913,10701,0,7699,0,1000,100,81,160
"2020-06-07T12:15:00+02:00",HESSEN,100,48,1677,716,0,507,0,71,9,3,17
"2020-06-07T12:15:00+02:00",BADEN_WUERTTEMBERG,130,88,2039,1405,0,1053,0,92,9,9,20
"2020-06-07T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,5,561,562,0,500,0,30,1,0,2
"2020-06-07T12:15:00+02:00",BAYERN,205,118,2853,1583,0,1100,0,131,14,22,38
"2020-06-07T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,101,4516,2068,0,1480,0,250,28,20,27
"2020-06-07T12:15:00+02:00",SACHSEN,77,30,1080,599,0,408,0,64,4,3,6
"2020-06-07T12:15:00+02:00",BREMEN,11,8,101,91,0,63,0,5,2,3,1
"2020-06-07T12:15:00+02:00",HAMBURG,24,19,493,365,0,274,0,18,2,1,3
"2020-06-07T12:15:00+02:00",NIEDERSACHSEN,123,44,1547,1094,0,758,0,95,5,9,14
"2020-06-07T12:15:00+02:00",SACHSEN_ANHALT,43,9,664,412,0,309,0,33,2,5,3
"2020-06-07T12:15:00+02:00",RHEINLAND_PFALZ,77,11,669,633,0,426,0,62,6,4,5
"2020-06-07T12:15:00+02:00",BERLIN,53,59,977,329,0,261,0,41,2,2,8
"2020-06-07T12:15:00+02:00",BRANDENBURG,51,5,589,489,0,341,0,37,4,3,7
"2020-06-07T12:15:00+02:00",SAARLAND,18,6,377,255,0,163,0,13,2,0,3
"2020-06-07T12:15:00+02:00",THUERINGEN,37,13,588,393,0,225,0,31,0,1,5
"2020-06-07T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,594,260,0,175,0,24,4,1,5
"2020-06-07T12:15:00+02:00",DEUTSCHLAND,1341,566,19325,11254,0,8043,0,997,94,86,164
"2020-06-08T12:15:00+02:00",HESSEN,100,46,1677,718,0,506,0,72,7,5,16
"2020-06-08T12:15:00+02:00",BADEN_WUERTTEMBERG,130,87,2046,1408,0,1049,0,96,8,6,20
"2020-06-08T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,3,563,564,0,500,0,31,1,0,1
"2020-06-08T12:15:00+02:00",BAYERN,205,110,2808,1629,0,1157,0,131,17,21,36
"2020-06-08T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,94,4455,2124,0,1549,0,255,28,17,25
"2020-06-08T12:15:00+02:00",SACHSEN,77,30,1094,592,0,397,0,64,5,2,6
"2020-06-08T12:15:00+02:00",BREMEN,11,7,105,93,0,65,0,5,2,3,1
"2020-06-08T12:15:00+02:00",HAMBURG,24,19,509,351,0,271,0,19,1,1,3
"2020-06-08T12:15:00+02:00",NIEDERSACHSEN,123,43,1516,1128,0,791,0,96,7,8,12
"2020-06-08T12:15:00+02:00",SACHSEN_ANHALT,43,9,672,390,0,282,0,33,2,5,3
"2020-06-08T12:15:00+02:00",RHEINLAND_PFALZ,77,12,664,626,0,425,0,61,7,4,5
"2020-06-08T12:15:00+02:00",BERLIN,53,57,958,348,0,277,0,42,1,2,8
"2020-06-08T12:15:00+02:00",BRANDENBURG,51,6,595,487,0,342,0,41,2,3,5
"2020-06-08T12:15:00+02:00",THUERINGEN,37,11,559,431,0,257,0,32,0,0,5
"2020-06-08T12:15:00+02:00",SAARLAND,18,7,363,262,0,170,0,12,2,0,4
"2020-06-08T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,595,246,0,175,0,22,4,1,7
"2020-06-08T12:15:00+02:00",DEUTSCHLAND,1341,543,19179,11397,0,8213,0,1012,94,78,157
"2020-06-09T12:15:00+02:00",HESSEN,100,40,1730,679,0,498,0,74,6,5,15
"2020-06-09T12:15:00+02:00",BADEN_WUERTTEMBERG,130,84,2112,1333,0,1002,0,95,10,7,18
"2020-06-09T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,582,539,0,479,0,31,1,0,1
"2020-06-09T12:15:00+02:00",BAYERN,207,107,2910,1545,0,1096,0,133,17,21,36
"2020-06-09T12:15:00+02:00",NORDRHEIN_WESTFALEN,326,85,4603,1982,0,1454,0,256,28,15,27
"2020-06-09T12:15:00+02:00",SACHSEN,77,31,1159,523,0,357,0,62,5,2,8
"2020-06-09T12:15:00+02:00",BREMEN,12,10,154,95,0,69,0,5,3,3,1
"2020-06-09T12:15:00+02:00",HAMBURG,24,19,524,340,0,259,0,17,1,1,5
"2020-06-09T12:15:00+02:00",NIEDERSACHSEN,123,43,1565,1080,0,755,0,96,7,9,11
"2020-06-09T12:15:00+02:00",SACHSEN_ANHALT,43,8,716,352,0,266,0,32,3,5,3
"2020-06-09T12:15:00+02:00",RHEINLAND_PFALZ,77,11,702,582,0,403,0,58,8,5,6
"2020-06-09T12:15:00+02:00",BERLIN,53,48,1010,296,0,236,0,42,1,2,8
"2020-06-09T12:15:00+02:00",BRANDENBURG,51,4,619,469,0,329,0,42,2,2,5
"2020-06-09T12:15:00+02:00",THUERINGEN,37,13,620,363,0,216,0,31,0,1,5
"2020-06-09T12:15:00+02:00",SAARLAND,18,8,388,244,0,148,0,13,2,0,3
"2020-06-09T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,3,625,222,0,155,0,22,4,1,7
"2020-06-09T12:15:00+02:00",DEUTSCHLAND,1345,516,20019,10644,0,7722,0,1009,98,79,159
"2020-06-10T12:15:00+02:00",HESSEN,100,38,1744,664,0,487,0,72,7,5,16
"2020-06-10T12:15:00+02:00",BADEN_WUERTTEMBERG,130,81,2047,1375,0,1024,0,95,12,6,17
"2020-06-10T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,595,534,0,486,0,31,1,0,1
"2020-06-10T12:15:00+02:00",BAYERN,208,93,2946,1532,0,1083,0,128,15,22,43
"2020-06-10T12:15:00+02:00",NORDRHEIN_WESTFALEN,326,80,4618,1988,0,1454,0,256,25,19,26
"2020-06-10T12:15:00+02:00",SACHSEN,77,30,1175,506,0,349,0,63,5,2,7
"2020-06-10T12:15:00+02:00",BREMEN,12,8,152,87,0,64,0,6,1,4,1
"2020-06-10T12:15:00+02:00",HAMBURG,24,18,548,314,0,235,0,18,1,1,4
"2020-06-10T12:15:00+02:00",NIEDERSACHSEN,123,42,1631,1020,0,730,0,96,6,10,11
"2020-06-10T12:15:00+02:00",SACHSEN_ANHALT,43,6,706,367,0,281,0,31,3,5,4
"2020-06-10T12:15:00+02:00",RHEINLAND_PFALZ,77,11,702,582,0,411,0,58,10,4,5
"2020-06-10T12:15:00+02:00",BERLIN,53,48,1002,304,0,241,0,40,1,2,10
"2020-06-10T12:15:00+02:00",BRANDENBURG,51,4,656,448,0,313,0,39,3,3,6
"2020-06-10T12:15:00+02:00",SAARLAND,18,7,394,234,0,151,0,13,2,0,3
"2020-06-10T12:15:00+02:00",THUERINGEN,37,12,617,356,0,208,0,29,0,2,6
"2020-06-10T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,3,634,218,0,145,0,19,5,3,7
"2020-06-10T12:15:00+02:00",DEUTSCHLAND,1346,483,20167,10529,0,7662,0,994,97,88,167
"2020-06-11T12:15:00+02:00",HESSEN,99,36,1721,674,0,495,0,72,6,6,15
"2020-06-11T12:15:00+02:00",BADEN_WUERTTEMBERG,130,72,2092,1329,0,989,0,95,12,7,16
"2020-06-11T12:15:00+02:00",BAYERN,210,85,2929,1557,0,1099,0,128,17,23,42
"2020-06-11T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,1,602,526,0,477,0,31,1,0,1
"2020-06-11T12:15:00+02:00",NORDRHEIN_WESTFALEN,326,82,4587,1980,0,1441,0,252,23,19,32
"2020-06-11T12:15:00+02:00",SACHSEN,77,29,1150,537,0,361,0,61,7,3,6
"2020-06-11T12:15:00+02:00",BREMEN,12,5,153,89,0,60,0,6,2,3,1
"2020-06-11T12:15:00+02:00",HAMBURG,24,17,524,335,0,252,0,18,1,1,4
"2020-06-11T12:15:00+02:00",NIEDERSACHSEN,123,34,1640,1001,0,710,0,93,5,10,15
"2020-06-11T12:15:00+02:00",RHEINLAND_PFALZ,77,11,674,618,0,428,0,55,10,6,6
"2020-06-11T12:15:00+02:00",BERLIN,54,49,1016,303,0,242,0,42,0,3,9
"2020-06-11T12:15:00+02:00",SACHSEN_ANHALT,43,7,710,366,0,285,0,32,3,5,3
"2020-06-11T12:15:00+02:00",BRANDENBURG,51,3,661,438,0,297,0,41,4,2,4
"2020-06-11T12:15:00+02:00",SAARLAND,18,7,386,247,0,157,0,12,2,0,4
"2020-06-11T12:15:00+02:00",THUERINGEN,37,11,610,359,0,204,0,30,0,2,5
"2020-06-11T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,3,638,213,0,150,0,20,5,1,8
"2020-06-11T12:15:00+02:00",DEUTSCHLAND,1348,452,20093,10572,0,7647,0,988,98,91,171
"2020-06-12T12:15:00+02:00",HESSEN,99,35,1651,710,0,513,0,73,6,5,15
"2020-06-12T12:15:00+02:00",BADEN_WUERTTEMBERG,130,76,2018,1400,0,1039,0,95,11,7,17
"2020-06-12T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,602,524,0,469,0,31,1,0,1
"2020-06-12T12:15:00+02:00",BAYERN,211,85,2820,1660,0,1178,0,126,17,24,44
"2020-06-12T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,80,4402,2180,0,1569,0,251,23,16,35
"2020-06-12T12:15:00+02:00",SACHSEN,77,29,1154,533,0,348,0,61,7,3,6
"2020-06-12T12:15:00+02:00",BREMEN,12,7,157,86,0,63,0,6,1,4,1
"2020-06-12T12:15:00+02:00",HAMBURG,24,15,543,319,0,241,0,18,1,1,4
"2020-06-12T12:15:00+02:00",NIEDERSACHSEN,123,32,1634,1004,0,727,0,97,4,9,13
"2020-06-12T12:15:00+02:00",RHEINLAND_PFALZ,77,9,662,612,0,419,0,56,11,4,6
"2020-06-12T12:15:00+02:00",SACHSEN_ANHALT,43,6,727,345,0,263,0,32,3,5,3
"2020-06-12T12:15:00+02:00",BERLIN,54,48,1005,316,0,250,0,40,0,4,10
"2020-06-12T12:15:00+02:00",BRANDENBURG,51,3,658,449,0,315,0,42,4,1,4
"2020-06-12T12:15:00+02:00",SAARLAND,18,8,359,270,0,172,0,12,2,0,4
"2020-06-12T12:15:00+02:00",THUERINGEN,37,13,620,350,0,203,0,30,0,3,4
"2020-06-12T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,612,238,0,158,0,21,5,1,7
"2020-06-12T12:15:00+02:00",DEUTSCHLAND,1348,450,19624,10996,0,7927,0,991,96,87,174
"2020-06-13T12:15:00+02:00",HESSEN,99,34,1618,738,0,529,0,71,8,4,16
"2020-06-13T12:15:00+02:00",BADEN_WUERTTEMBERG,130,75,2028,1386,0,1027,0,93,12,8,17
"2020-06-13T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,602,522,0,466,0,30,1,0,2
"2020-06-13T12:15:00+02:00",BAYERN,212,84,2847,1623,0,1130,0,128,17,24,43
"2020-06-13T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,80,4470,2090,0,1508,0,247,19,21,38
"2020-06-13T12:15:00+02:00",SACHSEN,77,29,1158,526,0,356,0,62,7,3,5
"2020-06-13T12:15:00+02:00",BREMEN,12,7,140,102,0,70,0,5,2,4,1
"2020-06-13T12:15:00+02:00",HAMBURG,24,14,541,315,0,237,0,19,1,1,3
"2020-06-13T12:15:00+02:00",NIEDERSACHSEN,123,34,1576,1064,0,758,0,96,4,8,15
"2020-06-13T12:15:00+02:00",RHEINLAND_PFALZ,77,7,676,601,0,420,0,55,11,4,7
"2020-06-13T12:15:00+02:00",SACHSEN_ANHALT,43,7,697,374,0,289,0,32,3,5,3
"2020-06-13T12:15:00+02:00",BERLIN,54,47,958,343,0,272,0,39,1,4,10
"2020-06-13T12:15:00+02:00",BRANDENBURG,51,3,644,443,0,300,0,43,4,1,3
"2020-06-13T12:15:00+02:00",SAARLAND,18,5,381,253,0,160,0,12,2,0,4
"2020-06-13T12:15:00+02:00",THUERINGEN,37,11,616,354,0,203,0,29,2,2,4
"2020-06-13T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,615,237,0,173,0,23,4,0,7
"2020-06-13T12:15:00+02:00",DEUTSCHLAND,1349,441,19567,10971,0,7898,0,984,98,89,178
"2020-06-14T12:15:00+02:00",HESSEN,99,31,1596,759,0,543,0,71,8,5,15
"2020-06-14T12:15:00+02:00",BADEN_WUERTTEMBERG,130,79,2021,1407,0,1040,0,96,10,7,17
"2020-06-14T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,596,520,0,464,0,30,1,0,2
"2020-06-14T12:15:00+02:00",BAYERN,212,83,2827,1642,0,1147,0,125,19,23,45
"2020-06-14T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,82,4379,2165,0,1573,0,250,19,21,35
"2020-06-14T12:15:00+02:00",SACHSEN,77,29,1099,579,0,385,0,63,7,3,4
"2020-06-14T12:15:00+02:00",BREMEN,12,7,141,102,0,81,0,5,2,4,1
"2020-06-14T12:15:00+02:00",HAMBURG,24,12,520,332,0,255,0,17,3,1,3
"2020-06-14T12:15:00+02:00",NIEDERSACHSEN,123,31,1525,1102,0,779,0,95,5,8,15
"2020-06-14T12:15:00+02:00",SACHSEN_ANHALT,43,6,683,385,0,302,0,32,3,5,3
"2020-06-14T12:15:00+02:00",RHEINLAND_PFALZ,77,9,657,626,0,433,0,59,9,4,5
"2020-06-14T12:15:00+02:00",BERLIN,54,44,954,344,0,271,0,38,1,4,11
"2020-06-14T12:15:00+02:00",BRANDENBURG,51,5,641,453,0,316,0,41,5,1,4
"2020-06-14T12:15:00+02:00",SAARLAND,18,6,370,260,0,165,0,12,2,0,4
"2020-06-14T12:15:00+02:00",THUERINGEN,37,10,590,386,0,222,0,29,1,2,5
"2020-06-14T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,583,266,0,179,0,23,3,1,7
"2020-06-14T12:15:00+02:00",DEUTSCHLAND,1349,438,19182,11328,0,8155,0,986,98,89,176
"2020-06-15T12:15:00+02:00",HESSEN,99,32,1604,740,0,517,0,71,8,5,15
"2020-06-15T12:15:00+02:00",BADEN_WUERTTEMBERG,130,69,2051,1380,0,1028,0,97,9,6,18
"2020-06-15T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,2,615,509,0,456,0,31,1,0,1
"2020-06-15T12:15:00+02:00",BAYERN,211,88,2787,1673,0,1182,0,128,16,22,45
"2020-06-15T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,80,4411,2140,0,1541,0,252,24,19,30
"2020-06-15T12:15:00+02:00",SACHSEN,77,29,1108,577,0,380,0,63,6,3,5
"2020-06-15T12:15:00+02:00",BREMEN,12,9,142,105,0,79,0,6,2,3,1
"2020-06-15T12:15:00+02:00",HAMBURG,24,13,518,335,0,257,0,17,2,1,4
"2020-06-15T12:15:00+02:00",NIEDERSACHSEN,123,32,1526,1161,0,836,0,95,5,9,14
"2020-06-15T12:15:00+02:00",RHEINLAND_PFALZ,77,7,672,621,0,423,0,61,9,3,4
"2020-06-15T12:15:00+02:00",SACHSEN_ANHALT,43,6,666,410,0,312,0,31,3,5,4
"2020-06-15T12:15:00+02:00",BERLIN,54,46,966,334,0,264,0,39,1,4,10
"2020-06-15T12:15:00+02:00",BRANDENBURG,51,4,654,449,0,313,0,40,5,1,5
"2020-06-15T12:15:00+02:00",THUERINGEN,37,9,593,385,0,225,0,30,1,1,5
"2020-06-15T12:15:00+02:00",SAARLAND,18,6,362,268,0,164,0,12,2,0,4
"2020-06-15T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,593,261,0,179,0,23,3,1,7
"2020-06-15T12:15:00+02:00",DEUTSCHLAND,1348,434,19268,11348,0,8156,0,996,97,83,172
"2020-06-16T12:15:00+02:00",HESSEN,99,31,1652,707,0,513,0,73,6,4,16
"2020-06-16T12:15:00+02:00",BADEN_WUERTTEMBERG,130,74,2102,1349,0,990,0,99,10,6,15
"2020-06-16T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,1,619,507,0,459,0,31,1,0,1
"2020-06-16T12:15:00+02:00",BAYERN,211,79,2917,1572,0,1096,0,128,17,22,44
"2020-06-16T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,74,4551,2021,0,1470,0,252,24,20,29
"2020-06-16T12:15:00+02:00",SACHSEN,77,31,1174,515,0,355,0,64,5,3,5
"2020-06-16T12:15:00+02:00",BREMEN,12,5,145,102,0,75,0,7,1,3,1
"2020-06-16T12:15:00+02:00",HAMBURG,24,13,511,357,0,271,0,17,2,1,4
"2020-06-16T12:15:00+02:00",NIEDERSACHSEN,123,36,1595,1023,0,729,0,96,5,8,14
"2020-06-16T12:15:00+02:00",RHEINLAND_PFALZ,77,7,757,559,0,399,0,61,8,4,4
"2020-06-16T12:15:00+02:00",SACHSEN_ANHALT,43,5,682,397,0,305,0,32,3,5,3
"2020-06-16T12:15:00+02:00",BERLIN,54,46,995,305,0,236,0,39,2,2,11
"2020-06-16T12:15:00+02:00",BRANDENBURG,51,5,672,416,0,298,0,38,4,1,8
"2020-06-16T12:15:00+02:00",THUERINGEN,37,6,610,368,0,209,0,31,0,1,5
"2020-06-16T12:15:00+02:00",SAARLAND,18,6,386,242,0,159,0,12,2,0,4
"2020-06-16T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,619,229,0,146,0,25,3,0,6
"2020-06-16T12:15:00+02:00",DEUTSCHLAND,1348,421,19987,10669,0,7710,0,1005,93,80,170
"2020-06-17T12:15:00+02:00",HESSEN,99,31,1678,679,0,499,0,71,7,4,17
"2020-06-17T12:15:00+02:00",BADEN_WUERTTEMBERG,130,70,2135,1324,0,995,0,100,8,7,15
"2020-06-17T12:15:00+02:00",BAYERN,211,65,3029,1463,0,1019,0,127,17,22,45
"2020-06-17T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,1,624,501,0,453,0,31,1,0,1
"2020-06-17T12:15:00+02:00",NORDRHEIN_WESTFALEN,325,78,4546,2007,0,1457,0,251,23,23,28
"2020-06-17T12:15:00+02:00",SACHSEN,77,33,1154,533,0,362,0,63,5,4,5
"2020-06-17T12:15:00+02:00",BREMEN,12,5,142,105,0,75,0,7,1,3,1
"2020-06-17T12:15:00+02:00",HAMBURG,24,13,538,324,0,243,0,17,2,1,4
"2020-06-17T12:15:00+02:00",NIEDERSACHSEN,123,36,1607,1027,0,733,0,94,7,6,16
"2020-06-17T12:15:00+02:00",SACHSEN_ANHALT,43,5,675,398,0,314,0,31,3,6,3
"2020-06-17T12:15:00+02:00",RHEINLAND_PFALZ,77,6,767,552,0,393,0,58,9,4,6
"2020-06-17T12:15:00+02:00",BERLIN,54,46,1024,286,0,223,0,40,3,1,10
"2020-06-17T12:15:00+02:00",BRANDENBURG,51,4,662,433,0,312,0,42,2,1,6
"2020-06-17T12:15:00+02:00",SAARLAND,18,7,412,226,0,139,0,13,2,0,3
"2020-06-17T12:15:00+02:00",THUERINGEN,37,5,633,341,0,196,0,29,1,0,7
"2020-06-17T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,643,205,0,137,0,25,2,0,7
"2020-06-17T12:15:00+02:00",DEUTSCHLAND,1348,407,20269,10404,0,7550,0,999,93,82,174
"2020-06-18T12:15:00+02:00",HESSEN,99,32,1670,708,0,514,0,74,5,4,16
"2020-06-18T12:15:00+02:00",BADEN_WUERTTEMBERG,130,65,2148,1312,0,983,0,98,8,8,16
"2020-06-18T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,1,624,503,0,456,0,31,1,0,1
"2020-06-18T12:15:00+02:00",BAYERN,210,61,3058,1386,0,978,0,127,16,23,44
"2020-06-18T12:15:00+02:00",NORDRHEIN_WESTFALEN,326,76,4583,1982,0,1452,0,248,26,21,31
"2020-06-18T12:15:00+02:00",SACHSEN,77,33,1177,508,0,348,0,64,5,3,5
"2020-06-18T12:15:00+02:00",BREMEN,12,6,146,106,0,78,0,7,1,3,1
"2020-06-18T12:15:00+02:00",HAMBURG,24,13,514,345,0,259,0,18,1,1,4
"2020-06-18T12:15:00+02:00",NIEDERSACHSEN,123,36,1612,1031,0,748,0,94,6,7,16
"2020-06-18T12:15:00+02:00",RHEINLAND_PFALZ,78,6,830,586,0,407,0,60,8,3,7
"2020-06-18T12:15:00+02:00",SACHSEN_ANHALT,43,5,680,394,0,305,0,31,3,6,3
"2020-06-18T12:15:00+02:00",BERLIN,54,45,998,303,0,235,0,40,1,2,11
"2020-06-18T12:15:00+02:00",BRANDENBURG,51,3,669,426,0,302,0,42,4,1,4
"2020-06-18T12:15:00+02:00",SAARLAND,18,5,408,237,0,150,0,13,2,0,3
"2020-06-18T12:15:00+02:00",THUERINGEN,37,5,639,339,0,201,0,28,2,0,7
"2020-06-18T12:15:00+02:00",MECKLENBURG_VORPOMMERN,34,2,641,211,0,145,0,25,2,0,7
"2020-06-18T12:15:00+02:00",DEUTSCHLAND,1349,394,20397,10377,0,7561,0,1000,91,82,176
"2020-06-19T12:15:00+02:00",HESSEN,99,28,1656,713,0,534,0,74,6,3,16
"2020-06-19T12:15:00+02:00",BADEN_WUERTTEMBERG,130,60,2129,1320,0,1005,0,99,8,7,16
"2020-06-19T12:15:00+02:00",SCHLESWIG_HOLSTEIN,33,0,617,511,0,460,0,30,2,0,1
"2020-06-19T12:15:00+02:00",BAYERN,210,59,3004,1435,0,1004,0,127,15,26,42
"2020-06-19T12:15:00+02:00",NORDRHEIN_WESTFALEN,326,72,4644,1930,0,1404,0,252,22,25,27
"2020-06-19T12:15:00+02:00",SACHSEN,77,32,1201,489,0,340,0,64,5,3,5
"2020-06-19T12:15:00+02:00",BREMEN,12,7,149,94,0,69,0,7,1,3,1
"2020-06-19T12:15:00+02:00",HAMBURG,24,13,529,328,0,247,0,18,1,1,4
"2020-06-19T12:15:00+02:00",NIEDERSACHSEN,123,33,1640,1008,0,717,0,94,7,8,14
"2020-06-19T12:15:00+02:00",SACHSEN_ANHALT,43,5,690,382,0,301,0,31,3,6,3
"2020-06-19T12:15:00+02:00",RHEINLAND_PFALZ,78,8,853,570,0,397,0,60,8,3,7
"2020-06-19T12:15:00+02:00",BERLIN,54,43,995,304,0,235,0,42,1,1,10
"2020-06-19T12:15:00+02:00",BRANDENBURG,51,2,683,418,0,302,0,43,3,1,4
